
Timeout                                  :5
Think Time                               :4
Number of Requests                       :300
Number of User                           :10
DBMS Service Mean Time                   :1
Web Server Service Mean Time             :0.75
Round Robin Quantum Time                 :0.3
Interarrival Mean Time                   :0.05
Web Cores                                :8
Web Queue Size                           :100
Departure Probaility of web              :50
DBMS Cores                               :4
DBMS Queue Size                          :100
Probability Type                         :1
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
0.04612					206.00000				Departure				100				Client Station				Web Server				
0.04626					90.00000				Departure				100				Client Station				Web Server				
0.04627					148.00000				Departure				100				Client Station				Web Server				
0.04630					106.00000				Departure				100				Client Station				Web Server				
0.04636					41.00000				Departure				100				Client Station				Web Server				
0.04639					81.00000				Departure				100				Client Station				Web Server				
0.04639					80.00000				Departure				100				Client Station				Web Server				
0.04722					116.00000				Departure				100				Client Station				Web Server				
0.04742					96.00000				Departure				100				Client Station				Web Server				
0.04779					17.00000				Departure				100				Client Station				Web Server				
0.04791					49.00000				Departure				100				Client Station				Web Server				
0.04805					1.00000				Departure				100				Client Station				Web Server				
0.04846					40.00000				Departure				100				Client Station				Web Server				
0.04847					64.00000				Departure				100				Client Station				Web Server				
0.04868					265.00000				Departure				100				Client Station				Web Server				
0.04870					218.00000				Departure				100				Client Station				Web Server				
0.04879					207.00000				Departure				100				Client Station				Web Server				
0.04888					67.00000				Departure				100				Client Station				Web Server				
0.04893					73.00000				Departure				100				Client Station				Web Server				
0.04894					87.00000				Departure				100				Client Station				Web Server				
0.04901					199.00000				Departure				100				Client Station				Web Server				
0.04902					92.00000				Departure				100				Client Station				Web Server				
0.04930					181.00000				Departure				100				Client Station				Web Server				
0.04953					63.00000				Departure				100				Client Station				Web Server				
0.04975					23.00000				Departure				100				Client Station				Web Server				
0.05321				135.00000				Departure				NA				Web Server				Client Station				
0.05321				196.00000				Departure				NA				Web Server				Client Station				
0.05321				171.00000				Departure				0				Web Server				DBMS Server				
0.17895				171.00000				Arrival					98				DBMS Server				Web Server				
0.17895				171.00000				Departure				NA				Web Server				Client Station				
0.17895				261.00000				Departure				0				Web Server				DBMS Server				
0.21659				261.00000				Arrival					97				DBMS Server				Web Server				
0.21659				261.00000				Departure				NA				Web Server				Client Station				
0.21659				12.00000				Departure				0				Web Server				DBMS Server				
0.28628				51.00000				Departure				0				Web Server				DBMS Server				
0.30012				33.00000				Scheduling				96				Web Server				Web Server				
0.30012				132.00000				Scheduling				96				Web Server				Web Server				
0.30012				35.00000				Scheduling				96				Web Server				Web Server				
0.30012				56.00000				Departure				0				Web Server				DBMS Server				
0.30012				154.00000				Departure				0				Web Server				DBMS Server				
0.30012				83.00000				Scheduling				96				Web Server				Web Server				
0.30012				205.00000				Scheduling				96				Web Server				Web Server				
0.30012				221.00000				Scheduling				96				Web Server				Web Server				
0.30012				76.00000				Departure				NA				Web Server				Client Station				
0.30012				163.00000				Departure				1				Web Server				DBMS Server				
0.30012				22.00000				Departure				NA				Web Server				Client Station				
0.30012				156.00000				Departure				2				Web Server				DBMS Server				
0.30012				84.00000				Departure				NA				Web Server				Client Station				
0.30012				201.00000				Departure				NA				Web Server				Client Station				
0.30012				241.00000				Departure				3				Web Server				DBMS Server				
0.30012				20.00000				Departure				NA				Web Server				Client Station				
0.30012				170.00000				Departure				NA				Web Server				Client Station				
0.30012				62.00000				Departure				4				Web Server				DBMS Server				
0.50276				51.00000				Arrival					90				DBMS Server				Web Server				
0.50276				163.00000				Arrival					90				DBMS Server				Web Server				
0.50276				156.00000				Arrival					90				DBMS Server				Web Server				
0.50276				241.00000				Arrival					90				DBMS Server				Web Server				
0.50276				62.00000				Arrival					90				DBMS Server				Web Server				
0.56189				241.00000				Departure				NA				Web Server				Client Station				
0.56189				26.00000				Departure				0				Web Server				DBMS Server				
0.58628				51.00000				Departure				1				Web Server				DBMS Server				
0.60012				156.00000				Scheduling				89				Web Server				Web Server				
0.60012				163.00000				Scheduling				89				Web Server				Web Server				
0.60012				108.00000				Departure				NA				Web Server				Client Station				
0.60012				262.00000				Departure				NA				Web Server				Client Station				
0.60012				136.00000				Departure				2				Web Server				DBMS Server				
0.60012				139.00000				Departure				3				Web Server				DBMS Server				
0.60012				62.00000				Scheduling				87				Web Server				Web Server				
0.60012				147.00000				Departure				NA				Web Server				Client Station				
0.60012				124.00000				Departure				4				Web Server				DBMS Server				
0.63459				154.00000				Arrival					86				DBMS Server				Web Server				
0.63459				51.00000				Arrival					86				DBMS Server				Web Server				
0.63459				136.00000				Arrival					86				DBMS Server				Web Server				
0.63459				139.00000				Arrival					86				DBMS Server				Web Server				
0.63459				124.00000				Arrival					86				DBMS Server				Web Server				
0.65190				12.00000				Arrival					86				DBMS Server				Web Server				
0.78617				56.00000				Arrival					86				DBMS Server				Web Server				
0.88628				51.00000				Departure				NA				Web Server				Client Station				
0.88628				157.00000				Departure				NA				Web Server				Client Station				
0.88628				236.00000				Departure				NA				Web Server				Client Station				
0.88628				228.00000				Departure				NA				Web Server				Client Station				
0.88628				253.00000				Departure				0				Web Server				DBMS Server				
0.90012				139.00000				Scheduling				82				Web Server				Web Server				
0.90012				12.00000				Scheduling				82				Web Server				Web Server				
0.90012				136.00000				Scheduling				82				Web Server				Web Server				
0.90012				45.00000				Departure				0				Web Server				DBMS Server				
0.90012				34.00000				Departure				0				Web Server				DBMS Server				
0.90012				154.00000				Scheduling				82				Web Server				Web Server				
0.90012				56.00000				Scheduling				82				Web Server				Web Server				
0.90012				124.00000				Scheduling				82				Web Server				Web Server				
0.90012				267.00000				Departure				1				Web Server				DBMS Server				
0.90012				187.00000				Departure				2				Web Server				DBMS Server				
0.90012				134.00000				Departure				NA				Web Server				Client Station				
0.90012				178.00000				Departure				NA				Web Server				Client Station				
0.90012				58.00000				Departure				NA				Web Server				Client Station				
0.90012				3.00000				Departure				3				Web Server				DBMS Server				
0.90012				230.00000				Departure				NA				Web Server				Client Station				
0.90012				246.00000				Departure				4				Web Server				DBMS Server				
0.95191				26.00000				Arrival					78				DBMS Server				Web Server				
0.95191				267.00000				Arrival					78				DBMS Server				Web Server				
0.95191				187.00000				Arrival					78				DBMS Server				Web Server				
0.95191				3.00000				Arrival					78				DBMS Server				Web Server				
0.95191				246.00000				Arrival					78				DBMS Server				Web Server				
1.02488				246.00000				Departure				0				Web Server				DBMS Server				
1.02940				45.00000				Arrival					78				DBMS Server				Web Server				
1.07668				246.00000				Arrival					78				DBMS Server				Web Server				
1.09336				253.00000				Arrival					78				DBMS Server				Web Server				
1.14964				246.00000				Departure				NA				Web Server				Client Station				
1.14964				174.00000				Departure				0				Web Server				DBMS Server				
1.20012				187.00000				Scheduling				77				Web Server				Web Server				
1.20012				267.00000				Scheduling				77				Web Server				Web Server				
1.20012				26.00000				Scheduling				77				Web Server				Web Server				
1.20012				3.00000				Scheduling				77				Web Server				Web Server				
1.20012				131.00000				Departure				0				Web Server				DBMS Server				
1.20012				123.00000				Departure				NA				Web Server				Client Station				
1.20012				16.00000				Departure				0				Web Server				DBMS Server				
1.20012				5.00000				Departure				1				Web Server				DBMS Server				
1.20012				212.00000				Departure				2				Web Server				DBMS Server				
1.23768				45.00000				Departure				NA				Web Server				Client Station				
1.23768				223.00000				Departure				NA				Web Server				Client Station				
1.23768				250.00000				Departure				3				Web Server				DBMS Server				
1.30165				253.00000				Departure				NA				Web Server				Client Station				
1.30165				268.00000				Departure				4				Web Server				DBMS Server				
1.38124				16.00000				Arrival					73				DBMS Server				Web Server				
1.38124				5.00000				Arrival					73				DBMS Server				Web Server				
1.38124				212.00000				Arrival					73				DBMS Server				Web Server				
1.38124				250.00000				Arrival					73				DBMS Server				Web Server				
1.38124				268.00000				Arrival					73				DBMS Server				Web Server				
1.56324				34.00000				Arrival					73				DBMS Server				Web Server				
1.56629				16.00000				Departure				0				Web Server				DBMS Server				
1.56696				268.00000				Departure				NA				Web Server				Client Station				
1.56696				114.00000				Departure				NA				Web Server				Client Station				
1.56696				243.00000				Departure				NA				Web Server				Client Station				
1.56696				145.00000				Departure				NA				Web Server				Client Station				
1.56696				129.00000				Departure				0				Web Server				DBMS Server				
1.60165				212.00000				Scheduling				69				Web Server				Web Server				
1.60165				34.00000				Scheduling				69				Web Server				Web Server				
1.60165				250.00000				Scheduling				69				Web Server				Web Server				
1.60165				5.00000				Scheduling				69				Web Server				Web Server				
1.60165				44.00000				Departure				NA				Web Server				Client Station				
1.60165				215.00000				Departure				1				Web Server				DBMS Server				
1.60165				117.00000				Departure				NA				Web Server				Client Station				
1.60165				43.00000				Departure				2				Web Server				DBMS Server				
1.60165				2.00000				Departure				3				Web Server				DBMS Server				
1.60165				146.00000				Departure				NA				Web Server				Client Station				
1.60165				27.00000				Departure				4				Web Server				DBMS Server				
1.70743				174.00000				Arrival					66				DBMS Server				Web Server				
1.70743				215.00000				Arrival					66				DBMS Server				Web Server				
1.70743				43.00000				Arrival					66				DBMS Server				Web Server				
1.70743				2.00000				Arrival					66				DBMS Server				Web Server				
1.70743				27.00000				Arrival					66				DBMS Server				Web Server				
1.74627				131.00000				Arrival					66				DBMS Server				Web Server				
1.82788				16.00000				Arrival					66				DBMS Server				Web Server				
1.86629				16.00000				Departure				NA				Web Server				Client Station				
1.86629				94.00000				Departure				NA				Web Server				Client Station				
1.86629				39.00000				Departure				NA				Web Server				Client Station				
1.86629				233.00000				Departure				0				Web Server				DBMS Server				
1.90165				174.00000				Scheduling				63				Web Server				Web Server				
1.90165				2.00000				Scheduling				63				Web Server				Web Server				
1.90165				131.00000				Scheduling				63				Web Server				Web Server				
1.90165				224.00000				Departure				0				Web Server				DBMS Server				
1.90165				48.00000				Departure				0				Web Server				DBMS Server				
1.90165				43.00000				Scheduling				63				Web Server				Web Server				
1.90165				215.00000				Scheduling				63				Web Server				Web Server				
1.90165				27.00000				Scheduling				63				Web Server				Web Server				
1.90165				204.00000				Departure				NA				Web Server				Client Station				
1.90165				99.00000				Departure				NA				Web Server				Client Station				
1.90165				235.00000				Departure				1				Web Server				DBMS Server				
1.90165				193.00000				Departure				NA				Web Server				Client Station				
1.90165				191.00000				Departure				2				Web Server				DBMS Server				
1.90165				53.00000				Departure				3				Web Server				DBMS Server				
1.90165				144.00000				Departure				NA				Web Server				Client Station				
1.90165				105.00000				Departure				NA				Web Server				Client Station				
1.90165				210.00000				Departure				4				Web Server				DBMS Server				
2.10753				224.00000				Arrival					58				DBMS Server				Web Server				
2.10753				235.00000				Arrival					58				DBMS Server				Web Server				
2.10753				191.00000				Arrival					58				DBMS Server				Web Server				
2.10753				53.00000				Arrival					58				DBMS Server				Web Server				
1.92071				53.00000				Departure				1				Web Server				DBMS Server				
2.10753				210.00000				Arrival					58				DBMS Server				Web Server				
2.10753				53.00000				Arrival					58				DBMS Server				Web Server				
1.93976				53.00000				Departure				0				Web Server				DBMS Server				
2.12659				53.00000				Arrival					58				DBMS Server				Web Server				
1.95882				53.00000				Departure				0				Web Server				DBMS Server				
2.14564				53.00000				Arrival					58				DBMS Server				Web Server				
1.97787				53.00000				Departure				NA				Web Server				Client Station				
1.97787				264.00000				Departure				0				Web Server				DBMS Server				
2.14594				224.00000				Departure				1				Web Server				DBMS Server				
2.16324				224.00000				Arrival					57				DBMS Server				Web Server				
2.16689				129.00000				Arrival					57				DBMS Server				Web Server				
2.18789				264.00000				Arrival					57				DBMS Server				Web Server				
2.18819				264.00000				Departure				0				Web Server				DBMS Server				
2.20165				191.00000				Scheduling				57				Web Server				Web Server				
2.20165				235.00000				Scheduling				57				Web Server				Web Server				
2.20165				173.00000				Departure				NA				Web Server				Client Station				
2.20165				240.00000				Departure				NA				Web Server				Client Station				
2.20165				177.00000				Departure				NA				Web Server				Client Station				
2.20165				138.00000				Departure				0				Web Server				DBMS Server				
2.20165				102.00000				Departure				NA				Web Server				Client Station				
2.20165				120.00000				Departure				1				Web Server				DBMS Server				
2.22071				210.00000				Scheduling				53				Web Server				Web Server				
2.22071				141.00000				Departure				2				Web Server				DBMS Server				
2.23014				264.00000				Arrival					53				DBMS Server				Web Server				
2.23014				120.00000				Arrival					53				DBMS Server				Web Server				
2.23014				141.00000				Arrival					53				DBMS Server				Web Server				
2.26295				264.00000				Departure				NA				Web Server				Client Station				
2.26295				186.00000				Departure				0				Web Server				DBMS Server				
2.32428				233.00000				Arrival					52				DBMS Server				Web Server				
2.39023				224.00000				Departure				NA				Web Server				Client Station				
2.39023				11.00000				Departure				NA				Web Server				Client Station				
2.39023				216.00000				Departure				0				Web Server				DBMS Server				
2.35041				216.00000				Arrival					50				DBMS Server				Web Server				
2.41635				216.00000				Departure				NA				Web Server				Client Station				
2.41635				248.00000				Departure				NA				Web Server				Client Station				
2.41635				128.00000				Departure				0				Web Server				DBMS Server				
2.44594				129.00000				Scheduling				48				Web Server				Web Server				
2.44594				151.00000				Departure				1				Web Server				DBMS Server				
2.45517				120.00000				Departure				2				Web Server				DBMS Server				
2.46324				151.00000				Arrival					48				DBMS Server				Web Server				
2.46324				120.00000				Arrival					48				DBMS Server				Web Server				
2.47623				48.00000				Arrival					48				DBMS Server				Web Server				
2.49450				151.00000				Departure				NA				Web Server				Client Station				
2.49450				85.00000				Departure				0				Web Server				DBMS Server				
2.52070				141.00000				Scheduling				47				Web Server				Web Server				
2.52070				200.00000				Departure				NA				Web Server				Client Station				
2.52070				93.00000				Departure				1				Web Server				DBMS Server				
2.53014				93.00000				Arrival					46				DBMS Server				Web Server				
2.56295				233.00000				Scheduling				46				Web Server				Web Server				
2.56295				195.00000				Departure				1				Web Server				DBMS Server				
2.65041				195.00000				Arrival					46				DBMS Server				Web Server				
2.66989				85.00000				Arrival					46				DBMS Server				Web Server				
2.68963				120.00000				Departure				0				Web Server				DBMS Server				
2.73921				93.00000				Departure				NA				Web Server				Client Station				
2.73921				19.00000				Departure				1				Web Server				DBMS Server				
2.74495				85.00000				Departure				NA				Web Server				Client Station				
2.74495				57.00000				Departure				2				Web Server				DBMS Server				
2.75517				48.00000				Scheduling				44				Web Server				Web Server				
2.75517				194.00000				Departure				3				Web Server				DBMS Server				
2.78349				128.00000				Arrival					44				DBMS Server				Web Server				
2.78349				19.00000				Arrival					44				DBMS Server				Web Server				
2.78349				57.00000				Arrival					44				DBMS Server				Web Server				
2.78349				194.00000				Arrival					44				DBMS Server				Web Server				
2.81771				186.00000				Arrival					44				DBMS Server				Web Server				
2.86295				195.00000				Scheduling				44				Web Server				Web Server				
2.86295				111.00000				Departure				0				Web Server				DBMS Server				
2.86444				138.00000				Arrival					44				DBMS Server				Web Server				
2.89679				111.00000				Arrival					44				DBMS Server				Web Server				
2.90435				120.00000				Arrival					44				DBMS Server				Web Server				
2.94204				111.00000				Departure				NA				Web Server				Client Station				
2.94204				77.00000				Departure				0				Web Server				DBMS Server				
2.94783				57.00000				Departure				0				Web Server				DBMS Server				
3.05517				19.00000				Scheduling				43				Web Server				Web Server				
3.05517				186.00000				Scheduling				43				Web Server				Web Server				
3.05517				194.00000				Scheduling				43				Web Server				Web Server				
3.05517				128.00000				Scheduling				43				Web Server				Web Server				
3.05517				38.00000				Departure				NA				Web Server				Client Station				
3.05517				182.00000				Departure				0				Web Server				DBMS Server				
3.05517				28.00000				Departure				0				Web Server				DBMS Server				
2.99427				28.00000				Arrival					42				DBMS Server				Web Server				
3.05517				232.00000				Departure				0				Web Server				DBMS Server				
3.05517				37.00000				Departure				1				Web Server				DBMS Server				
3.09702				57.00000				Arrival					42				DBMS Server				Web Server				
3.09702				37.00000				Arrival					42				DBMS Server				Web Server				
3.09742				120.00000				Departure				0				Web Server				DBMS Server				
3.14347				182.00000				Arrival					42				DBMS Server				Web Server				
3.14509				28.00000				Departure				0				Web Server				DBMS Server				
3.16295				138.00000				Scheduling				42				Web Server				Web Server				
3.16295				257.00000				Departure				1				Web Server				DBMS Server				
3.17375				77.00000				Arrival					42				DBMS Server				Web Server				
3.17375				257.00000				Arrival					42				DBMS Server				Web Server				
3.19468				37.00000				Departure				NA				Web Server				Client Station				
3.19468				33.00000				Scheduling				41				Web Server				Web Server				
3.23339				28.00000				Arrival					41				DBMS Server				Web Server				
3.24783				57.00000				Departure				NA				Web Server				Client Station				
3.24783				35.00000				Scheduling				40				Web Server				Web Server				
3.28460				28.00000				Departure				0				Web Server				DBMS Server				
3.32331				28.00000				Arrival					40				DBMS Server				Web Server				
3.33148				120.00000				Arrival					40				DBMS Server				Web Server				
3.33654				182.00000				Departure				NA				Web Server				Client Station				
3.33654				205.00000				Scheduling				39				Web Server				Web Server				
3.33714				132.00000				Departure				0				Web Server				DBMS Server				
3.35415				83.00000				Departure				0				Web Server				DBMS Server				
3.37452				28.00000				Departure				0				Web Server				DBMS Server				
3.40152				257.00000				Departure				NA				Web Server				Client Station				
3.40152				156.00000				Scheduling				38				Web Server				Web Server				
3.42140				28.00000				Arrival					38				DBMS Server				Web Server				
3.43235				77.00000				Departure				0				Web Server				DBMS Server				
3.49144				28.00000				Departure				NA				Web Server				Client Station				
3.49144				62.00000				Scheduling				37				Web Server				Web Server				
3.50928				232.00000				Arrival					37				DBMS Server				Web Server				
3.51906				120.00000				Departure				NA				Web Server				Client Station				
3.51906				12.00000				Scheduling				36				Web Server				Web Server				
3.57336				221.00000				Departure				NA				Web Server				Client Station				
3.57336				154.00000				Scheduling				35				Web Server				Web Server				
3.60069				139.00000				Departure				NA				Web Server				Client Station				
3.60069				124.00000				Scheduling				34				Web Server				Web Server				
3.62791				187.00000				Departure				NA				Web Server				Client Station				
3.62791				267.00000				Scheduling				33				Web Server				Web Server				
3.69079				77.00000				Arrival					33				DBMS Server				Web Server				
3.70152				163.00000				Scheduling				33				Web Server				Web Server				
3.73780				83.00000				Arrival					33				DBMS Server				Web Server				
3.76323				26.00000				Departure				NA				Web Server				Client Station				
3.76323				212.00000				Scheduling				32				Web Server				Web Server				
3.77394				132.00000				Arrival					32				DBMS Server				Web Server				
3.79144				232.00000				Scheduling				32				Web Server				Web Server				
3.81863				250.00000				Departure				NA				Web Server				Client Station				
3.81863				5.00000				Scheduling				31				Web Server				Web Server				
3.81906				136.00000				Scheduling				31				Web Server				Web Server				
3.84293				56.00000				Departure				NA				Web Server				Client Station				
3.84293				131.00000				Scheduling				30				Web Server				Web Server				
3.86649				3.00000				Departure				NA				Web Server				Client Station				
3.86649				215.00000				Scheduling				29				Web Server				Web Server				
3.89730				77.00000				Departure				0				Web Server				DBMS Server				
3.98781				43.00000				Departure				NA				Web Server				Client Station				
3.98781				191.00000				Scheduling				28				Web Server				Web Server				
4.00152				83.00000				Scheduling				28				Web Server				Web Server				
4.04177				2.00000				Departure				NA				Web Server				Client Station				
4.04177				129.00000				Scheduling				27				Web Server				Web Server				
4.04333				77.00000				Arrival					27				DBMS Server				Web Server				
4.06323				34.00000				Scheduling				27				Web Server				Web Server				
4.06323				132.00000				Scheduling				27				Web Server				Web Server				
4.08948				210.00000				Departure				NA				Web Server				Client Station				
4.08948				195.00000				Scheduling				26				Web Server				Web Server				
4.10946				174.00000				Departure				0				Web Server				DBMS Server				
4.12337				19.00000				Departure				NA				Web Server				Client Station				
4.12337				186.00000				Scheduling				25				Web Server				Web Server				
4.16649				27.00000				Scheduling				25				Web Server				Web Server				
4.22427				233.00000				Departure				NA				Web Server				Client Station				
4.22427				138.00000				Scheduling				24				Web Server				Web Server				
4.27186				33.00000				Departure				0				Web Server				DBMS Server				
4.27965				194.00000				Departure				NA				Web Server				Client Station				
4.27965				35.00000				Scheduling				23				Web Server				Web Server				
4.28781				235.00000				Scheduling				23				Web Server				Web Server				
4.29957				128.00000				Departure				NA				Web Server				Client Station				
4.29957				62.00000				Scheduling				22				Web Server				Web Server				
4.31116				77.00000				Departure				0				Web Server				DBMS Server				
4.31273				77.00000				Arrival					22				DBMS Server				Web Server				
4.34177				141.00000				Scheduling				22				Web Server				Web Server				
4.36323				48.00000				Scheduling				22				Web Server				Web Server				
4.39092				33.00000				Arrival					22				DBMS Server				Web Server				
4.43487				12.00000				Departure				0				Web Server				DBMS Server				
4.45977				154.00000				Departure				NA				Web Server				Client Station				
4.45977				267.00000				Scheduling				21				Web Server				Web Server				
4.57965				205.00000				Scheduling				21				Web Server				Web Server				
4.58055				77.00000				Departure				NA				Web Server				Client Station				
4.58055				232.00000				Scheduling				20				Web Server				Web Server				
4.58781				156.00000				Scheduling				20				Web Server				Web Server				
4.59502				163.00000				Departure				0				Web Server				DBMS Server				
4.59881				124.00000				Departure				0				Web Server				DBMS Server				
4.63417				174.00000				Arrival					20				DBMS Server				Web Server				
4.64421				136.00000				Departure				NA				Web Server				Client Station				
4.64421				131.00000				Scheduling				19				Web Server				Web Server				
4.66323				33.00000				Scheduling				19				Web Server				Web Server				
4.70374				215.00000				Departure				NA				Web Server				Client Station				
4.70374				83.00000				Scheduling				18				Web Server				Web Server				
4.82622				12.00000				Arrival					18				DBMS Server				Web Server				
4.87965				212.00000				Scheduling				18				Web Server				Web Server				
4.88055				5.00000				Scheduling				18				Web Server				Web Server				
4.88299				191.00000				Departure				NA				Web Server				Client Station				
4.88299				195.00000				Scheduling				17				Web Server				Web Server				
4.89881				174.00000				Scheduling				17				Web Server				Web Server				
4.92650				124.00000				Arrival					17				DBMS Server				Web Server				
5.00374				129.00000				Scheduling				17				Web Server				Web Server				
5.00374				12.00000				Scheduling				17				Web Server				Web Server				
5.01422				27.00000				Departure				0				Web Server				DBMS Server				
5.02302				132.00000				Departure				0				Web Server				DBMS Server				
5.02630				34.00000				Departure				0				Web Server				DBMS Server				
5.12617				163.00000				Arrival					17				DBMS Server				Web Server				
5.17056				186.00000				Departure				0				Web Server				DBMS Server				
5.19881				124.00000				Scheduling				17				Web Server				Web Server				
5.20759				235.00000				Departure				NA				Web Server				Client Station				
5.20759				62.00000				Scheduling				16				Web Server				Web Server				
5.23410				141.00000				Departure				NA				Web Server				Client Station				
5.23410				48.00000				Scheduling				15				Web Server				Web Server				
5.30374				138.00000				Scheduling				15				Web Server				Web Server				
5.30374				35.00000				Scheduling				15				Web Server				Web Server				
5.32630				163.00000				Scheduling				15				Web Server				Web Server				
5.37333				205.00000				Departure				NA				Web Server				Client Station				
5.37333				131.00000				Scheduling				14				Web Server				Web Server				
5.42092				33.00000				Departure				NA				Web Server				Client Station				
5.42092				83.00000				Scheduling				13				Web Server				Web Server				
5.43338				132.00000				Arrival					13				DBMS Server				Web Server				
5.43466				267.00000				Departure				0				Web Server				DBMS Server				
5.46346				156.00000				Departure				1				Web Server				DBMS Server				
5.51875				232.00000				Departure				2				Web Server				DBMS Server				
5.54074				212.00000				Departure				NA				Web Server				Client Station				
5.54074				5.00000				Scheduling				12				Web Server				Web Server				
5.59092				156.00000				Arrival					12				DBMS Server				Web Server				
5.59092				232.00000				Arrival					12				DBMS Server				Web Server				
5.70634				27.00000				Arrival					12				DBMS Server				Web Server				
5.71374				186.00000				Arrival					12				DBMS Server				Web Server				
5.72092				132.00000				Scheduling				12				Web Server				Web Server				
5.73757				34.00000				Arrival					12				DBMS Server				Web Server				
5.84074				232.00000				Scheduling				12				Web Server				Web Server				
5.84074				186.00000				Scheduling				12				Web Server				Web Server				
5.84074				156.00000				Scheduling				12				Web Server				Web Server				
5.84074				195.00000				Scheduling				12				Web Server				Web Server				
5.84074				27.00000				Scheduling				12				Web Server				Web Server				
5.84439				129.00000				Departure				0				Web Server				DBMS Server				
5.85372				48.00000				Departure				NA				Web Server				Client Station				
5.85372				138.00000				Scheduling				11				Web Server				Web Server				
5.93394				267.00000				Arrival					11				DBMS Server				Web Server				
5.94632				35.00000				Departure				NA				Web Server				Client Station				
5.94632				163.00000				Scheduling				10				Web Server				Web Server				
5.97604				12.00000				Departure				NA				Web Server				Client Station				
5.97604				83.00000				Scheduling				9				Web Server				Web Server				
6.01175				174.00000				Departure				0				Web Server				DBMS Server				
6.02092				34.00000				Scheduling				9				Web Server				Web Server				
6.04594				62.00000				Departure				NA				Web Server				Client Station				
6.04594				232.00000				Scheduling				8				Web Server				Web Server				
6.07631				124.00000				Departure				0				Web Server				DBMS Server				
6.11801				5.00000				Departure				NA				Web Server				Client Station				
6.11801				156.00000				Scheduling				7				Web Server				Web Server				
6.15373				267.00000				Scheduling				7				Web Server				Web Server				
6.16338				132.00000				Departure				0				Web Server				DBMS Server				
6.16561				195.00000				Departure				NA				Web Server				Client Station				
6.16561				138.00000				Scheduling				6				Web Server				Web Server				
6.24632				131.00000				Scheduling				6				Web Server				Web Server				
6.33350				186.00000				Departure				1				Web Server				DBMS Server				
6.33757				186.00000				Arrival					6				DBMS Server				Web Server				
6.34122				129.00000				Arrival					6				DBMS Server				Web Server				
6.35265				83.00000				Departure				0				Web Server				DBMS Server				
6.45373				27.00000				Scheduling				6				Web Server				Web Server				
6.46561				163.00000				Scheduling				6				Web Server				Web Server				
6.48003				132.00000				Arrival					6				DBMS Server				Web Server				
6.52478				174.00000				Arrival					6				DBMS Server				Web Server				
6.57315				124.00000				Arrival					6				DBMS Server				Web Server				
6.63350				186.00000				Scheduling				6				Web Server				Web Server				
6.63350				129.00000				Scheduling				6				Web Server				Web Server				
6.68062				232.00000				Departure				0				Web Server				DBMS Server				
6.74754				83.00000				Arrival					6				DBMS Server				Web Server				
6.75373				34.00000				Scheduling				6				Web Server				Web Server				
6.76561				132.00000				Scheduling				6				Web Server				Web Server				
6.76561				174.00000				Scheduling				6				Web Server				Web Server				
6.76561				124.00000				Scheduling				6				Web Server				Web Server				
6.79528				131.00000				Departure				0				Web Server				DBMS Server				
6.83027				138.00000				Departure				0				Web Server				DBMS Server				
6.83407				267.00000				Departure				0				Web Server				DBMS Server				
6.88102				27.00000				Departure				1				Web Server				DBMS Server				
6.90086				163.00000				Departure				2				Web Server				DBMS Server				
6.93350				156.00000				Scheduling				6				Web Server				Web Server				
6.94122				27.00000				Arrival					6				DBMS Server				Web Server				
6.94122				163.00000				Arrival					6				DBMS Server				Web Server				
6.98062				83.00000				Scheduling				6				Web Server				Web Server				
7.15623				232.00000				Arrival					6				DBMS Server				Web Server				
7.22107				186.00000				Departure				NA				Web Server				Client Station				
7.22107				34.00000				Scheduling				5				Web Server				Web Server				
7.23350				27.00000				Scheduling				5				Web Server				Web Server				
7.23350				163.00000				Scheduling				5				Web Server				Web Server				
7.24811				267.00000				Arrival					5				DBMS Server				Web Server				
7.28062				232.00000				Scheduling				5				Web Server				Web Server				
7.28062				129.00000				Scheduling				5				Web Server				Web Server				
7.36353				132.00000				Departure				NA				Web Server				Client Station				
7.36353				34.00000				Scheduling				4				Web Server				Web Server				
7.37722				131.00000				Arrival					4				DBMS Server				Web Server				
7.38694				83.00000				Departure				NA				Web Server				Client Station				
7.38694				163.00000				Scheduling				3				Web Server				Web Server				
7.41778				156.00000				Departure				NA				Web Server				Client Station				
7.41778				129.00000				Scheduling				2				Web Server				Web Server				
7.42409				138.00000				Arrival					2				DBMS Server				Web Server				
7.46908				124.00000				Departure				NA				Web Server				Client Station				
7.46908				163.00000				Scheduling				1				Web Server				Web Server				
7.47273				129.00000				Departure				NA				Web Server				Client Station				
7.47273				163.00000				Scheduling				0				Web Server				Web Server				
7.52434				174.00000				Departure				0				Web Server				DBMS Server				
7.53350				267.00000				Scheduling				0				Web Server				Web Server				
7.56443				34.00000				Departure				NA				Web Server				Client Station				
7.60195				232.00000				Departure				NA				Web Server				Client Station				
7.66353				131.00000				Scheduling				0				Web Server				Web Server				
7.66353				27.00000				Scheduling				0				Web Server				Web Server				
7.71778				138.00000				Scheduling				0				Web Server				Web Server				
7.73407				267.00000				Departure				NA				Web Server				Client Station				
7.77273				163.00000				Scheduling				0				Web Server				Web Server				
7.77894				27.00000				Departure				0				Web Server				DBMS Server				
7.90798				163.00000				Departure				0				Web Server				DBMS Server				
7.96353				131.00000				Scheduling				0				Web Server				Web Server				
